student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
2135,B.Tech/B.E.,Electronics & Instrumentation,2,NLP,Robotics Engineer,Government/PSU,Job Placement,7.44,72.5,1,2.1,0.0,5.9,3.9,64.9,53.4,55.7,52.7,68.9,49.6,55.9,52.2,61.4,0,0,3,0,0,1,57.1,35.4,29.9,18.0,41.9,29.9,26.9,59.7,Average,41.3,0.1725
2136,MCA,Information Technology,4,Classical ML,AI Transformation Consultant,FinTech,Government Exams,7.49,70.4,0,3.9,3.8,7.1,4.2,84.4,76.2,46.8,60.6,57.5,65.8,55.3,53.9,65.9,4,2,1,1,2,0,68.0,58.3,58.8,35.8,42.2,42.2,65.7,73.1,Good,52.0,0.3709
2137,B.Tech/B.E.,AI & Data Science,3,NLP,AI Research Scientist,Research Labs/Academia,Entrepreneurship/Startup,7.88,93.8,0,7.1,2.6,6.8,4.7,81.5,83.6,84.6,70.5,61.4,68.0,96.5,68.2,79.0,6,3,2,3,5,5,48.8,59.7,49.5,49.2,72.0,56.6,78.4,83.9,Excellent,68.4,0.5316
2138,M.Tech/M.E.,Electronics & Communication,2,NLP,AI Product Manager,Core Product Engineering,Entrepreneurship/Startup,8.47,92.1,0,8.8,6.4,5.7,3.4,95.2,85.4,65.3,74.8,72.9,99.3,78.5,88.8,87.1,7,4,4,3,7,2,71.1,83.5,59.5,57.9,79.5,66.2,71.0,86.5,Excellent,69.8,0.8243
2139,B.Tech/B.E.,Statistics,4,Computer Vision,Conversational AI Engineer,Consulting,Job Placement,8.0,90.7,0,6.2,5.0,7.3,2.9,78.5,46.1,57.3,71.9,73.8,59.1,71.9,50.4,60.2,4,3,3,1,2,0,32.7,49.9,59.2,39.3,56.1,45.7,44.5,85.5,Excellent,48.0,0.261
2140,B.Tech/B.E.,Computer Science,1,Data Engineering,Conversational AI Engineer,GenAI Startups,Job Placement,6.73,76.1,2,3.6,0.5,7.5,2.1,62.1,62.5,65.6,60.1,23.2,15.5,50.8,44.0,56.2,0,0,3,1,0,0,30.6,50.6,26.6,35.9,39.7,33.7,32.1,59.9,At-Risk,42.2,0.3019
2141,MSc,Metallurgical Engineering,3,Applied Research,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,7.6,67.8,0,4.4,1.3,5.4,4.4,75.0,63.2,51.9,55.7,68.2,47.5,67.2,65.9,61.3,4,1,2,0,2,2,35.2,42.7,56.5,40.3,36.3,43.2,46.6,73.8,Good,45.7,0.4956
2142,MCA,Robotics,3,Computer Vision,AI Research Scientist,Research Labs/Academia,Job Placement,6.6,81.9,1,4.1,1.8,7.6,6.6,75.9,61.8,60.7,70.0,57.1,39.3,46.2,17.8,38.6,2,0,0,0,4,0,67.4,53.9,30.1,25.7,63.7,37.5,63.9,72.6,Good,39.4,0.0896
2143,MCA,AI & Data Science,2,Computer Vision,Generative AI Engineer,GenAI Startups,Career Switch/Upskilling,8.55,100.0,1,6.1,3.8,7.3,5.2,81.0,45.6,38.5,59.3,71.9,53.9,64.3,44.4,61.1,2,3,2,1,2,0,42.1,43.0,34.9,44.3,71.0,36.1,40.4,85.9,Excellent,50.8,0.8126
2144,BCA,Information Technology,1,Computer Vision,Applied Scientist,AI/ML Product Companies,Job Placement,8.16,76.8,0,4.3,2.5,6.1,2.6,88.7,75.1,72.4,63.0,75.6,53.1,57.5,79.6,86.1,4,0,3,0,1,0,57.2,65.4,58.9,28.0,43.6,36.6,59.3,91.0,Excellent,60.8,0.8908
2145,M.Tech/M.E.,Biotechnology,2,Generative AI,Generative AI Engineer,HealthTech,Higher Studies/Research,6.53,66.7,3,3.6,0.6,6.8,4.4,67.1,69.8,66.1,72.2,46.0,63.3,66.0,52.2,59.3,3,0,0,0,0,0,36.7,62.9,39.0,28.3,31.8,37.3,69.4,49.3,At-Risk,33.6,0.267
2146,PhD,Environmental Engineering,2,Computer Vision,AI Research Scientist,Research Labs/Academia,Higher Studies/Research,7.46,77.7,1,5.2,3.9,7.7,4.2,78.6,81.5,55.4,62.1,58.3,73.4,81.2,70.3,76.0,4,4,1,1,3,4,78.6,77.3,59.4,57.0,55.6,51.5,67.4,69.0,Average,52.8,0.5681
2147,M.Tech/M.E.,Information Technology,1,Classical ML,Analytics Engineer,Analytics/Data Services,Job Placement,6.93,82.8,0,5.9,1.9,6.2,3.6,63.6,44.7,37.7,54.4,63.2,57.6,45.5,45.7,55.6,4,2,3,1,2,1,63.3,45.7,35.3,11.2,57.5,33.4,30.1,74.4,Good,44.6,0.3155
2148,MSc,Electronics & Communication,4,Robotics,Conversational AI Engineer,Core Product Engineering,Career Switch/Upskilling,7.36,76.4,0,1.5,2.8,6.3,6.0,77.0,64.1,47.8,45.1,64.8,45.8,75.6,50.1,59.5,1,0,0,0,1,1,47.8,52.8,44.6,21.2,32.4,33.7,41.1,73.6,Good,40.1,0.1016
2149,B.Tech/B.E.,Food Technology,3,Generative AI,Data Engineer,Analytics/Data Services,Career Switch/Upskilling,4.61,54.7,7,3.7,5.3,6.5,5.4,51.7,54.9,42.7,61.6,48.7,45.2,52.8,72.3,69.5,5,2,2,0,3,2,61.5,56.4,50.6,35.6,28.4,40.3,30.8,35.6,At-Risk,23.9,0.2171
2150,M.Tech/M.E.,Electronics & Communication,1,MLOps,NLP Engineer,AI/ML Product Companies,Higher Studies/Research,6.51,77.0,2,3.3,2.4,5.8,7.4,52.7,59.2,48.8,44.3,38.2,45.6,45.6,61.9,64.9,3,3,1,1,1,0,46.2,41.0,53.5,36.3,51.3,37.8,53.5,64.0,Average,39.6,0.5446
2151,BCA,Electronics & Communication,4,MLOps,Generative AI Engineer,GenAI Startups,Higher Studies/Research,5.74,71.8,2,3.0,3.2,6.4,3.9,62.5,43.4,28.2,55.5,35.7,28.4,53.9,65.6,69.5,3,0,2,0,0,0,32.3,28.7,54.6,17.0,53.2,20.8,31.6,46.1,At-Risk,28.1,0.4651
2152,B.Tech/B.E.,Mechanical Engineering,3,NLP,Cloud DevOps Engineer,AI/ML Product Companies,Entrepreneurship/Startup,7.16,58.0,0,1.5,1.0,5.1,5.4,87.1,83.7,89.5,62.8,82.5,28.4,84.0,63.5,69.7,1,0,0,0,1,0,46.6,47.7,44.7,28.2,20.3,32.3,55.7,63.7,Average,43.0,0.637
2153,BCA,AI & Data Science,1,Robotics,Data Engineer,Research Labs/Academia,Higher Studies/Research,8.46,86.3,0,2.9,0.6,5.5,5.7,84.7,51.2,48.4,47.2,65.9,41.7,52.8,59.1,59.7,2,1,0,0,0,0,40.3,37.5,44.7,13.9,33.9,32.7,47.7,89.7,Excellent,43.0,0.2259
2154,MSc,Aerospace Engineering,4,Generative AI,Computer Vision Engineer,AI/ML Product Companies,Government Exams,6.79,70.9,0,3.7,3.8,7.6,4.7,55.5,66.8,62.5,67.6,58.2,47.6,56.9,85.7,74.5,3,1,2,2,4,0,63.7,66.1,42.4,55.1,43.6,46.5,66.7,58.4,Average,48.8,0.8338
2155,B.Tech/B.E.,Computer Science,1,Applied Research,Applied Scientist,AI/ML Product Companies,Career Switch/Upskilling,6.34,75.6,3,3.0,0.0,5.8,4.1,66.9,29.9,39.0,49.1,50.6,33.4,55.6,53.7,70.4,0,2,0,1,1,0,30.7,23.0,65.4,18.1,44.9,21.7,15.7,56.6,At-Risk,30.9,0.2979
2156,BS (Data Science & AI),Electronics & Communication,2,Classical ML,Computer Vision Engineer,AI/ML Product Companies,Job Placement,6.89,85.8,1,5.2,5.5,5.2,5.4,72.3,62.7,60.4,65.7,57.5,58.2,39.2,88.3,54.3,4,2,1,3,3,1,34.3,66.0,66.4,43.8,67.3,50.1,64.0,71.7,Good,55.4,0.8427
2157,B.Tech/B.E.,Statistics,2,Applied Research,Conversational AI Engineer,GenAI Startups,Freelance/Remote Work,6.53,76.8,0,4.3,4.5,5.1,6.1,63.2,69.9,46.3,51.3,48.3,54.3,66.8,75.0,80.0,4,2,0,3,5,0,70.6,50.8,43.7,45.2,38.9,45.0,65.7,60.4,Average,49.8,0.5503
2158,M.Tech/M.E.,Electrical Engineering,2,Data Engineering,Software Engineer Backend,Core Product Engineering,Freelance/Remote Work,5.91,92.0,0,5.3,1.4,6.8,4.6,64.3,60.6,45.0,44.5,44.2,55.5,54.5,57.8,85.9,3,0,4,0,0,0,33.2,54.1,52.8,55.4,54.1,36.8,36.6,63.6,Average,36.3,0.1541
2159,BCA,Computer Science,4,Generative AI,Computer Vision Engineer,Core Product Engineering,Entrepreneurship/Startup,8.62,75.4,0,5.9,2.9,6.3,3.1,76.1,68.8,79.9,72.6,68.8,48.4,68.4,99.4,76.6,4,0,3,1,0,2,53.5,59.5,38.5,44.5,45.2,44.5,40.4,80.9,Excellent,54.3,0.4485
2160,B.Tech/B.E.,Aerospace Engineering,1,Data Engineering,Data Engineer,Analytics/Data Services,Freelance/Remote Work,6.22,81.9,0,3.0,3.0,6.0,3.7,68.4,53.7,41.5,64.2,53.6,69.0,43.4,44.5,57.3,4,2,3,4,0,0,46.7,64.0,46.0,33.4,40.5,51.6,52.2,73.1,Good,54.6,0.6205
2161,MCA,Electronics & Communication,3,MLOps,Reinforcement Learning Engineer,Research Labs/Academia,Freelance/Remote Work,7.71,69.1,1,1.9,0.0,7.0,4.2,70.9,41.4,53.1,41.0,51.1,26.8,58.7,53.1,53.1,0,0,1,0,0,2,30.1,37.3,24.5,38.2,27.0,23.3,40.5,76.4,Good,38.1,0.1909
2162,MCA,Mathematics & Computing,2,Classical ML,Cloud DevOps Engineer,Core Product Engineering,Entrepreneurship/Startup,5.99,67.6,4,3.8,1.3,6.2,3.9,51.8,77.4,69.4,65.3,27.3,55.9,59.7,100.0,76.5,4,0,0,0,2,0,56.1,63.1,52.8,32.9,33.2,40.1,63.3,50.8,At-Risk,41.5,0.1716
2163,B.Tech/B.E.,Electrical Engineering,1,MLOps,AI/ML Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,7.08,91.2,1,3.5,2.3,6.5,6.6,59.2,62.2,55.1,65.7,52.8,34.2,75.6,47.6,64.3,2,2,3,2,0,1,48.9,32.0,54.0,35.9,43.5,39.1,41.3,70.7,Good,48.1,0.7001
2164,MSc,Textile Engineering,2,Applied Research,Data Analyst,Consulting,Government Exams,6.53,71.0,1,5.4,3.2,7.3,5.0,60.2,65.1,55.7,52.6,53.7,52.6,42.8,75.2,77.0,1,3,3,0,0,0,32.7,52.3,48.7,28.9,34.5,34.9,54.7,58.6,Average,43.7,0.3758
2165,B.Tech/B.E.,Computer Science,1,Classical ML,Data Analyst,Analytics/Data Services,Job Placement,6.24,77.8,0,3.5,1.2,6.1,5.2,66.8,42.9,30.8,46.6,51.6,46.3,39.8,47.1,60.1,2,0,1,0,0,0,35.3,58.0,48.9,29.0,45.0,31.4,33.7,62.0,Average,41.4,0.27
2166,MSc,Textile Engineering,4,NLP,Data Analyst,Consulting,Government Exams,6.92,86.1,2,4.4,4.5,5.5,7.1,55.2,60.2,57.8,54.7,39.3,41.3,60.5,61.7,60.8,3,1,2,1,1,0,40.1,39.9,46.5,26.5,47.5,39.8,70.1,63.7,Average,54.8,0.6309
2167,B.Tech/B.E.,AI & Data Science,3,Robotics,Computer Vision Engineer,AI/ML Product Companies,Freelance/Remote Work,6.2,92.1,0,5.2,1.5,7.0,4.2,67.0,69.1,62.5,78.3,40.8,41.2,52.9,59.0,56.5,1,0,3,1,0,0,46.5,49.0,39.5,29.9,53.9,40.5,44.5,62.3,Average,41.9,0.635
2168,B.Tech/B.E.,Statistics,2,Computer Vision,Computer Vision Engineer,Autonomous Systems/Robotics,Higher Studies/Research,7.95,100.0,0,4.9,0.0,7.3,6.6,93.4,52.0,59.2,51.9,70.7,49.6,69.6,56.0,63.4,0,0,3,0,0,1,25.0,50.4,26.8,42.9,46.4,36.3,68.2,90.4,Excellent,43.6,0.5491
2169,B.Tech/B.E.,Electronics & Communication,4,Applied Research,Applied Scientist,AI/ML Product Companies,Freelance/Remote Work,5.78,75.7,4,3.8,0.9,6.5,7.0,56.7,30.4,20.8,35.3,37.0,40.7,38.1,64.2,68.1,1,0,1,1,0,0,23.2,33.4,51.7,28.1,29.4,20.9,26.9,58.9,Average,27.8,0.5032
2170,B.Tech/B.E.,Automobile Engineering,2,Generative AI,AI Trainer RLHF Specialist,GenAI Startups,Freelance/Remote Work,5.41,58.4,3,1.7,0.0,5.4,6.3,48.6,28.0,43.8,33.6,51.2,13.5,40.6,24.9,36.5,1,0,0,1,0,1,24.3,23.0,32.3,0.2,7.7,16.8,29.7,35.2,At-Risk,17.3,0.2184
2171,BCA,Information Technology,4,Applied Research,AI Solutions Architect,Autonomous Systems/Robotics,Job Placement,7.47,57.2,2,1.9,3.1,5.5,7.6,62.0,58.6,59.1,57.1,73.7,60.9,69.3,66.8,64.5,3,0,1,2,1,1,67.2,54.4,54.3,41.4,28.0,41.4,39.3,65.8,Average,53.2,0.5654
2172,BCA,Computer Science,4,Applied Research,AI Transformation Consultant,Consulting,Entrepreneurship/Startup,6.0,62.1,1,2.9,2.2,6.4,7.9,52.4,51.7,36.2,29.9,20.7,22.0,33.5,41.0,54.9,4,3,2,1,0,0,45.7,58.7,52.5,18.5,26.3,24.1,32.6,65.3,Average,34.1,0.0845
2173,B.Tech/B.E.,Robotics,4,Data Engineering,NLP Engineer,Analytics/Data Services,Entrepreneurship/Startup,7.23,78.8,1,6.5,3.0,7.5,3.6,69.7,35.5,31.3,39.2,62.3,49.8,46.7,65.6,73.0,2,1,2,0,0,1,27.3,38.1,58.4,31.4,37.7,29.9,34.1,72.2,Good,40.1,0.3342
2174,BCA,Mathematics & Computing,4,Robotics,AI/ML Engineer,GenAI Startups,Career Switch/Upskilling,5.3,58.0,3,3.8,1.0,6.5,5.7,59.7,46.2,64.1,52.1,37.1,29.0,60.3,62.1,66.6,2,0,0,1,1,0,32.0,46.8,28.5,26.4,28.2,28.7,48.4,47.9,At-Risk,30.9,0.4332
2175,MCA,AI & Data Science,3,Computer Vision,Software Engineer Full Stack,Freelance/Remote-Global,Job Placement,6.78,65.6,4,4.5,4.1,7.5,5.3,70.0,80.7,63.9,88.3,56.0,64.5,62.0,41.3,46.5,6,3,2,3,3,0,70.7,69.4,50.6,28.9,49.4,59.4,74.8,65.4,Average,47.4,0.6324
2176,B.Tech/B.E.,Aerospace Engineering,1,Applied Research,AI Ethics Specialist,Government/PSU,Entrepreneurship/Startup,6.03,64.7,1,4.5,0.6,4.9,8.3,59.7,39.6,40.9,47.7,38.4,27.3,33.3,35.3,54.3,1,1,2,1,0,0,34.7,21.8,24.2,21.3,14.1,17.8,40.1,50.6,At-Risk,40.5,0.0442
2177,B.Tech/B.E.,Chemical Engineering,3,Applied Research,Applied Scientist,Freelance/Remote-Global,Higher Studies/Research,7.46,62.4,0,3.6,4.5,6.3,5.6,66.9,67.7,61.3,67.4,76.0,56.0,62.1,70.9,76.8,7,2,2,3,2,2,60.0,47.8,44.0,39.4,48.7,53.6,53.2,66.6,Average,53.5,0.4185
2178,MSc,Mathematics & Computing,3,Robotics,Applied Scientist,Research Labs/Academia,Career Switch/Upskilling,7.12,76.9,0,5.9,4.5,7.2,8.1,75.3,85.5,71.4,67.6,73.4,53.1,49.8,48.4,59.4,5,2,1,1,2,1,54.1,64.0,36.7,29.1,42.2,43.5,49.2,69.4,Average,51.5,0.7182
2179,MCA,Information Technology,2,Applied Research,AI Solutions Architect,Analytics/Data Services,Higher Studies/Research,5.84,76.1,1,3.7,2.9,7.3,5.2,66.6,52.2,27.5,43.5,55.3,58.5,59.0,58.1,49.5,3,5,3,3,0,0,55.1,68.5,55.2,26.9,37.5,43.7,10.7,64.9,Average,48.0,0.6232
2180,BCA,Information Technology,2,Computer Vision,Data Scientist,Core Product Engineering,Freelance/Remote Work,8.34,83.4,0,5.2,3.0,6.0,6.5,85.8,83.8,91.7,71.1,81.2,63.8,70.6,74.2,77.7,6,1,2,2,0,2,64.8,64.2,46.6,48.9,60.5,50.9,51.6,86.5,Excellent,62.0,0.7069
2181,B.Tech/B.E.,Commerce,3,NLP,Analytics Engineer,Analytics/Data Services,Career Switch/Upskilling,7.12,64.9,3,1.8,1.2,7.5,5.0,69.1,19.7,43.4,26.5,63.0,24.4,67.8,19.9,41.2,0,1,1,0,0,0,28.4,32.1,25.5,20.2,28.2,11.4,21.0,74.7,Good,33.4,0.4574
2182,M.Tech/M.E.,Robotics,1,Computer Vision,Applied Scientist,FinTech,Job Placement,7.89,85.0,0,5.4,4.3,8.0,7.5,69.8,74.8,61.7,58.3,62.7,52.1,67.4,71.8,80.2,5,3,3,1,3,2,57.1,61.6,76.7,39.4,58.7,47.7,39.8,69.4,Good,44.1,0.4366
2183,MCA,Mathematics & Computing,3,Data Engineering,AI Solutions Architect,AI/ML Product Companies,Entrepreneurship/Startup,9.08,89.4,0,5.8,2.9,6.6,4.0,88.5,58.9,61.8,65.7,56.6,54.8,65.6,69.9,75.5,6,1,1,2,1,1,45.5,61.6,54.6,39.7,54.8,43.9,56.4,87.5,Excellent,61.3,0.8
2184,BCA,AI & Data Science,4,MLOps,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,6.46,66.0,5,3.6,1.9,5.2,4.7,65.8,75.1,70.2,53.8,41.0,71.7,71.6,76.5,82.7,4,1,3,1,0,0,46.0,59.6,48.8,39.3,39.0,39.5,38.5,51.5,At-Risk,40.0,0.1078
2185,M.Tech/M.E.,Commerce,1,Generative AI,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.27,76.4,1,2.7,4.0,6.7,6.2,61.9,61.0,59.8,49.8,56.5,55.9,67.6,61.1,48.6,3,0,0,1,3,0,52.1,48.1,44.2,43.3,43.3,35.6,55.6,58.0,Average,45.5,0.3837
2186,MCA,Information Technology,3,Data Engineering,Software Engineer Full Stack,Freelance/Remote-Global,Higher Studies/Research,6.18,76.4,1,6.1,4.4,7.7,3.8,80.5,66.6,67.5,65.6,70.5,83.8,54.9,68.3,80.6,6,3,6,2,4,0,52.1,67.9,64.7,57.5,70.1,55.3,67.7,65.3,Average,68.4,0.6372
2187,MSc,Mechanical Engineering,2,Computer Vision,AI Product Manager,AI/ML Product Companies,Freelance/Remote Work,4.77,65.5,6,2.1,0.0,6.4,6.0,62.0,45.6,37.9,55.4,21.7,23.0,42.8,48.1,62.5,0,0,0,0,0,0,55.1,30.8,27.2,30.7,26.7,26.9,56.7,42.2,At-Risk,19.1,0.1575
2188,MSc,Pharmacy,4,Applied Research,AI/ML Engineer,AI/ML Product Companies,Higher Studies/Research,7.3,80.5,1,4.3,5.2,5.7,3.4,74.2,74.7,54.3,52.6,57.7,55.2,76.2,96.2,73.8,3,0,3,1,5,0,48.2,50.7,58.5,64.3,33.1,48.3,32.7,71.3,Good,45.9,0.6156
2189,BCA,Information Technology,3,Generative AI,AI Solutions Architect,Analytics/Data Services,Government Exams,7.69,95.6,0,5.3,3.2,6.9,8.2,77.0,76.1,90.3,70.9,55.3,49.0,75.4,62.5,72.3,6,3,1,1,3,0,65.0,53.0,50.8,44.7,67.0,44.4,75.4,87.3,Excellent,59.0,0.6788
2190,BS (Data Science & AI),Mechanical Engineering,3,Data Engineering,Robotics Engineer,Autonomous Systems/Robotics,Entrepreneurship/Startup,7.97,70.8,4,4.0,1.6,6.6,4.7,74.0,71.0,64.1,67.7,73.4,41.7,50.7,89.6,80.6,5,1,3,2,2,0,41.6,36.4,54.9,34.1,38.7,44.8,53.0,66.7,Average,32.9,0.1657
2191,BS (Data Science & AI),Electronics & Instrumentation,4,Applied Research,Applied Scientist,AI/ML Product Companies,Freelance/Remote Work,5.32,50.9,2,1.9,3.3,4.9,5.0,61.3,82.0,73.8,60.8,55.9,35.9,56.4,45.1,77.0,4,2,0,0,3,0,61.4,63.8,41.8,38.9,31.8,37.8,54.0,53.1,At-Risk,36.5,0.1739
2192,B.Tech/B.E.,Robotics,2,Computer Vision,Robotics Engineer,Core Product Engineering,Entrepreneurship/Startup,7.34,79.0,0,2.9,2.2,5.4,4.6,79.6,75.5,65.8,61.6,65.8,49.6,76.3,75.6,62.6,3,1,3,0,1,0,60.8,59.9,55.4,39.2,42.1,42.4,59.8,74.0,Good,52.6,0.5669
2193,M.Tech/M.E.,Computer Science,2,Data Engineering,AI Research Scientist,HealthTech,Higher Studies/Research,6.7,78.6,0,5.2,1.6,7.2,5.1,69.3,43.5,58.9,50.8,70.8,34.8,57.0,26.2,37.9,2,2,2,1,0,2,31.0,56.5,39.6,14.0,40.8,33.7,30.9,71.8,Good,37.1,0.125
2194,M.Tech/M.E.,Pharmacy,1,Classical ML,Data Scientist,Core Product Engineering,Higher Studies/Research,7.48,78.5,2,5.6,3.7,5.9,4.6,73.9,73.4,57.7,48.1,57.6,70.1,63.6,64.9,72.3,5,3,2,3,3,1,42.3,38.9,42.2,60.4,41.7,41.6,42.8,70.5,Average,50.1,0.5742
2195,M.Tech/M.E.,Chemical Engineering,2,Classical ML,AI Trainer RLHF Specialist,GenAI Startups,Government Exams,7.03,82.9,1,4.6,3.3,6.6,6.0,72.4,55.2,42.3,45.4,52.3,51.2,39.3,70.5,70.9,4,2,1,2,0,0,41.3,45.2,50.5,32.4,56.9,36.6,26.4,73.1,Good,43.9,0.3362
2196,BCA,Statistics,3,Robotics,AI Trainer RLHF Specialist,GenAI Startups,Freelance/Remote Work,8.51,100.0,0,5.3,0.7,7.3,5.8,94.2,28.9,54.6,51.5,75.4,26.0,62.3,76.8,81.7,0,0,0,0,0,0,9.2,30.4,46.2,35.6,33.8,20.8,42.9,87.2,Excellent,41.2,0.4493
2197,M.Tech/M.E.,Mathematics & Computing,3,Classical ML,Generative AI Engineer,GenAI Startups,Higher Studies/Research,7.08,78.3,0,5.4,3.8,6.4,5.1,71.1,57.8,44.0,44.4,41.4,54.1,59.6,59.9,74.6,2,0,1,1,1,1,37.1,57.0,33.0,21.3,33.8,33.4,58.5,72.2,Good,36.5,0.7089
2198,B.Tech/B.E.,Design,1,Classical ML,AI Product Manager,AI/ML Product Companies,Job Placement,6.52,84.2,1,4.2,3.8,6.6,6.5,61.6,61.2,46.9,45.7,25.4,58.3,48.8,61.1,51.4,3,2,2,2,2,0,39.0,68.5,42.4,42.2,57.1,41.6,31.2,67.7,Average,43.1,0.5879
2199,MSc,Mass Communication,1,NLP,Reinforcement Learning Engineer,Research Labs/Academia,Job Placement,5.66,73.6,0,3.0,0.7,6.4,6.5,51.4,75.5,54.8,70.4,51.4,46.5,58.3,59.1,66.6,3,1,1,2,0,0,43.0,59.3,47.2,39.7,35.5,48.8,74.5,60.6,Average,43.1,0.1007
2200,MCA,AI & Data Science,3,Data Engineering,AI Solutions Architect,Analytics/Data Services,Higher Studies/Research,6.07,59.0,2,3.9,3.7,5.7,5.0,54.3,64.6,52.5,55.9,50.7,54.3,56.3,59.5,53.2,1,0,2,1,1,0,47.7,57.6,37.0,15.7,31.6,32.3,34.0,47.0,At-Risk,41.1,0.2528
2201,PhD,Metallurgical Engineering,2,Data Engineering,Cloud DevOps Engineer,AI/ML Product Companies,Entrepreneurship/Startup,7.23,77.1,0,5.0,0.2,6.4,4.5,71.8,46.4,55.7,62.1,62.9,47.4,57.7,42.8,57.9,0,0,2,0,0,0,30.0,50.4,44.1,21.0,28.2,29.3,34.4,83.2,Excellent,37.2,0.3412
2202,MSc,Mass Communication,2,Robotics,Applied Scientist,AI/ML Product Companies,Job Placement,5.69,57.3,4,2.9,3.9,5.1,5.7,57.0,68.6,57.6,60.9,15.7,62.5,46.0,56.8,63.0,4,0,0,2,1,0,39.6,70.2,53.6,33.2,53.1,46.5,66.5,51.5,At-Risk,34.5,0.6237
2203,B.Tech/B.E.,Civil Engineering,2,Data Engineering,Applied Scientist,AI/ML Product Companies,Entrepreneurship/Startup,6.72,90.5,4,4.6,0.0,6.4,3.2,70.8,40.7,46.5,36.3,38.0,26.5,41.1,60.3,74.4,0,0,0,0,0,0,23.5,33.6,27.9,35.5,40.7,21.2,59.6,63.6,Average,28.9,0.1658
2204,BCA,Mathematics & Computing,3,Applied Research,NLP Engineer,AI/ML Product Companies,Career Switch/Upskilling,7.46,73.1,0,4.8,0.2,5.9,5.8,73.0,45.7,46.3,68.2,67.7,33.2,71.0,50.4,60.8,0,0,2,1,2,0,35.1,21.7,34.3,36.1,57.0,35.9,42.7,72.2,Good,35.5,0.4105
2205,B.Tech/B.E.,Electronics & Communication,1,MLOps,Analytics Engineer,HealthTech,Career Switch/Upskilling,6.55,80.3,2,3.7,0.0,6.7,4.8,72.4,45.8,36.7,57.2,29.2,36.5,45.2,46.1,60.7,0,0,2,0,1,0,21.4,43.2,42.1,19.1,35.3,32.9,46.7,60.1,Average,34.7,0.1187
2206,BCA,Robotics,4,Applied Research,Applied Scientist,Research Labs/Academia,Freelance/Remote Work,6.72,77.0,0,3.0,0.2,6.0,4.5,67.7,46.3,64.3,46.0,60.8,48.5,61.9,65.2,85.7,1,1,2,0,0,1,38.3,28.3,55.2,27.9,44.6,37.1,44.6,60.1,Average,36.7,0.0774
2207,PhD,AI & Data Science,2,Classical ML,Data Analyst,Consulting,Higher Studies/Research,7.49,92.6,0,6.6,3.7,8.1,2.0,82.9,45.8,74.9,71.5,54.0,56.2,61.8,66.7,67.9,4,0,5,3,1,0,42.1,46.6,57.0,49.3,54.3,52.9,63.5,70.4,Good,50.8,0.4168
2208,BS (Data Science & AI),Mathematics & Computing,4,Computer Vision,AI Solutions Architect,Consulting,Entrepreneurship/Startup,7.14,98.2,0,4.1,3.4,7.2,5.3,63.0,39.5,52.3,49.3,67.6,62.0,52.7,65.7,66.3,5,2,2,2,0,1,43.2,51.5,53.6,44.7,59.2,43.2,26.1,73.4,Good,58.0,0.6615
2209,PhD,Electronics & Communication,5,Data Engineering,Analytics Engineer,Analytics/Data Services,Entrepreneurship/Startup,7.96,73.7,0,3.5,3.0,4.9,4.4,70.0,66.9,62.7,68.0,70.6,56.4,68.0,45.8,58.4,4,1,3,1,0,2,44.8,48.7,41.6,21.5,55.7,45.3,63.1,76.5,Good,49.7,0.4129
2210,BS (Data Science & AI),Business Administration,3,Robotics,Conversational AI Engineer,AI/ML Product Companies,Job Placement,6.89,67.5,2,3.9,2.4,5.6,3.3,66.5,50.8,46.0,68.6,72.8,49.3,69.2,31.0,58.9,4,2,0,1,1,1,45.6,55.0,22.1,32.1,42.3,33.0,62.7,62.9,Average,41.1,0.3499
2211,B.Tech/B.E.,Mechanical Engineering,2,Applied Research,AI Product Manager,Consulting,Government Exams,6.89,74.5,1,3.0,3.3,6.9,5.4,63.8,58.4,50.5,46.8,56.9,41.6,40.3,57.0,77.9,1,1,2,1,4,0,31.1,30.6,27.8,48.2,20.9,25.5,38.4,63.4,Average,37.5,0.3776
2212,B.Tech/B.E.,Chemistry,3,Robotics,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,6.59,91.1,1,4.5,2.4,7.6,1.8,67.5,69.6,44.3,67.0,28.1,69.3,51.0,32.8,44.0,6,1,2,3,1,1,35.0,40.1,60.6,34.1,54.8,47.3,53.8,66.2,Average,47.4,0.3246
2213,M.Tech/M.E.,Computer Science,2,Applied Research,Applied Scientist,Research Labs/Academia,Government Exams,7.08,77.9,1,5.5,1.3,7.0,1.5,70.9,84.4,67.4,77.7,51.3,62.5,56.6,56.4,49.5,3,2,1,1,3,2,46.9,59.9,56.3,24.8,50.4,42.5,76.3,63.8,Average,46.5,0.3507
